Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
35995,1.053277499,-0.013308654,0.282070622,1.262380093,-0.32852565,-0.410607573,0.059796795,-0.006032919,0.168623554,0.026311492,-0.415264137,-0.42540117,-1.249982174,0.627237199,1.338584516,-0.07343352,-0.119035163,-0.346680474,-0.847156081,-0.111404696,0.125981338,0.224934747,-0.126335491,0.059047963,0.531655906,-0.254595973,0.012960212,0.02826959,75,0
35997,-0.881046213,1.000525207,1.475132515,1.247269748,0.273233956,2.493881693,-1.183532662,-2.064215345,-0.049285072,-0.946880715,-0.61733684,1.694720456,0.793839016,-0.468589258,-2.206971589,-0.927194895,0.468431805,-0.207728484,1.93374698,0.702426748,-1.590438909,-0.005794884,0.056520979,-1.329326595,-0.258017378,-0.38842242,0.218651123,0.160864105,11.69,0
35998,-2.267907822,-1.427758927,0.632738098,-3.405378824,-0.744343996,0.537595407,-0.038257298,0.754656518,0.26451959,-1.473902389,0.168878406,0.783444569,-0.10996695,0.070978871,0.835939124,-2.732700492,1.112222536,-0.800594999,-3.210678233,-0.773502281,-0.154470874,0.189182955,-0.082711339,-0.592927545,-0.476420195,-0.236884772,0.449563982,-0.201956017,235.98,0
35999,1.093532191,0.119100771,0.799558723,1.198837731,-0.637015943,-0.520646304,-0.156882642,0.037160043,-0.084549294,0.195521383,1.427262337,0.765429722,-0.426082679,0.513182751,0.428555842,0.524895564,-0.70466385,0.386980291,-0.264104963,-0.091280649,0.001279313,-0.108656028,0.023440456,0.509252721,0.330443107,-0.511139494,0.021905214,0.02823355,36,0
36001,-0.387912952,-0.349597907,1.378212811,-2.692696851,-0.687409989,-0.13470208,0.805081912,-0.77284034,-2.044134436,1.297874943,-1.200873253,-1.401571921,1.083035709,-1.135456078,0.006238089,-0.208282317,-0.318272523,0.337442031,-0.531737769,-0.271678982,-0.139696792,0.366297119,-0.460880267,-0.422385815,0.227821958,-0.219409593,-0.404357936,-0.39999469,129,0
36002,1.318494976,-0.229179122,0.307090869,0.254830153,-0.444094112,-0.059009121,-0.384155591,-0.014429858,-0.971022221,0.742006863,-0.811851071,-0.132301686,0.383476521,0.189233816,1.183066481,-1.407110229,-0.141221155,0.739164765,-1.207788424,-0.545068708,-0.595371817,-1.23588063,0.141314447,-0.545857483,0.253408383,-0.567055491,0.064468351,0.02714072,12.32,0
36002,1.397583863,-1.173133169,0.727058395,-1.420716788,-1.628510606,-0.213507,-1.330168532,0.101330302,-1.905718094,1.572043333,1.523628373,-0.237645684,0.1252052,-0.143574775,0.308887466,-0.40553469,0.540555581,0.302388276,-0.569134091,-0.358542577,0.078843753,0.62725779,-0.015307934,0.220914001,0.309554213,-0.030777466,0.053748743,0.011585058,17.85,0
36003,0.679393954,-0.473998015,0.249826962,1.474159787,-0.534546819,-0.503175754,0.414168077,-0.16366325,-0.108582429,-0.104159817,0.142986559,0.511208595,0.267654203,0.381307699,1.167511097,-0.217576263,-0.082573918,-0.605914517,-1.039094992,0.347145151,0.275654488,0.316394065,-0.265644147,0.424038919,0.473039348,-0.298813523,-0.010842684,0.066474027,257.11,0
36004,-1.011764393,-0.419674472,1.218084292,0.650592712,-0.643473044,1.74827283,1.361771801,0.221184389,-0.019182744,-0.934325713,-1.81626511,-0.177415791,0.851741741,-0.486605854,0.689903632,0.349514698,-0.692183202,0.472823938,-0.252124468,0.841810929,0.379193857,0.593069566,0.531924583,-1.350467625,0.334606566,-0.181385142,0.000323087,0.089064555,397,0
36004,-0.427381944,-0.221045131,0.922087186,-1.528361924,0.227656734,1.674363637,0.19584619,0.521953603,-1.808837875,0.162998841,1.735839854,0.54250138,0.30893356,0.310362559,1.033323664,-2.383893186,0.815509362,-0.291037244,-1.779027836,-0.335803471,-0.112040995,0.095688287,0.189280477,-1.315897727,-0.418846554,1.128283123,-0.002804839,-0.011610384,96,0
36005,1.191800927,-0.671962907,1.167964621,0.550694303,-1.122391036,0.844613401,-1.208492286,0.431698379,-0.349104306,0.810015605,0.461445685,0.417521309,-0.489655613,-0.157273958,-0.352747003,-1.348487427,-0.054411862,1.521790728,-0.967285016,-0.595965331,-0.375132437,-0.453351441,0.064267247,-0.363523861,0.211858058,-0.356816062,0.103747795,0.025066873,12,0
36005,-0.765298325,1.161520469,1.393475312,1.421877903,1.284739406,-1.000729052,1.380980693,-0.482477606,-1.413281257,0.418216225,-0.614148266,-0.206737327,0.318571895,0.048073329,-0.477281823,0.365378094,-0.877941694,-0.502493263,-1.433729792,-0.113738015,0.05859171,0.214692934,-0.309360877,0.403639317,0.122379612,-0.165667186,-0.232142079,-0.079608741,1.46,0
36005,1.355418809,-0.729598533,1.364805012,-0.626957387,-1.730625824,-0.512581271,-1.296074721,0.014542963,-0.240132372,0.570527324,-0.269976922,-0.387820647,0.845509913,-0.714716769,1.266515596,1.683711261,-0.077276525,-0.690121342,0.101049205,0.12594185,0.439207852,1.25658484,-0.086012689,0.448361353,0.331038109,-0.043943938,0.060984133,0.033948528,9.99,0
36007,-0.767143313,0.256965375,1.190644228,-1.274683791,2.404579442,3.808887974,-0.078300612,0.337161514,0.424086541,0.754087024,0.20679245,-0.607504523,0.113550863,-0.723754031,2.187993715,0.17249549,-0.928818544,0.556389364,1.355812742,0.57036679,-0.167815778,-0.108125135,-0.345861923,1.059875056,-0.01791184,0.82390045,-0.644394277,-0.445773825,1.16,0
36008,1.11794008,-0.087563366,-0.405258781,0.431173693,-0.077653258,-0.803381149,0.397390248,-0.158351491,-0.275577746,0.159054724,0.892005109,0.066287222,-1.299883868,0.965196681,0.189561255,0.238930479,-0.518921183,0.211493891,0.344969135,0.003207252,0.038446286,-0.144599029,-0.220273329,0.037209986,0.606394535,0.53265357,-0.10110341,-0.0025121,90,0
36009,0.858819662,-1.03649626,0.604864997,0.096768713,-0.932412594,0.471957103,-0.521056861,0.204605159,0.984227944,-0.369699943,0.164237783,0.98657248,0.042145362,-0.359906944,-0.916892971,0.34294987,-0.398918697,0.167214704,1.00581156,0.345616809,-0.121399911,-0.553939094,-0.202212292,-0.413810024,0.145444905,0.956360458,-0.074671256,0.028815567,198.86,0
36009,1.353269208,-0.327355157,0.131043229,-0.783344307,-0.649633058,-0.958288416,-0.157915636,-0.24379022,-1.479668553,0.766299686,1.719450651,0.68453089,0.987431706,0.07542538,-0.289951822,1.087220709,0.061111968,-1.536103009,1.074220187,0.171909931,-0.130713255,-0.545298304,0.089186821,0.324738055,0.342709818,-0.551939913,-0.017177185,0.009182781,30,0
36009,1.355115678,-0.75954608,1.356210009,-0.622940458,-1.767517975,-0.522416399,-1.324120559,0.038027733,-0.177540387,0.582668665,-0.340473316,-0.607672158,0.432129677,-0.632448976,1.311870494,1.703102088,-0.053654162,-0.639404554,0.103840178,0.099456366,0.434454982,1.222729943,-0.081050906,0.43704336,0.317051164,-0.042558672,0.058281765,0.033060721,9.99,0
36009,1.021891749,-0.918814971,0.498553161,0.196357117,-1.212595338,-0.547534128,-0.236261683,-0.218085546,-0.678193449,0.484970286,-0.717172044,0.681105333,1.210663991,-0.411063307,-0.376370433,-1.724380782,0.224902363,0.519651436,-0.564328225,-0.123105536,-0.54041331,-1.249157905,-0.006761127,0.408518667,0.199592946,0.286072893,-0.024177641,0.050140095,172.45,0
36010,1.217141483,-1.039216081,1.552945153,-0.000580326,-2.012460848,-0.099448574,-1.255037962,0.08445533,0.415769097,0.284743283,-0.992648594,0.880670235,0.908778166,-1.234691013,-1.402657518,-2.03623017,0.710806915,0.696850355,-0.423929197,-0.408442784,-0.321953045,-0.03246767,-0.019009562,0.834480118,0.26182544,1.203805208,0.015271038,0.026214651,34.55,0
36010,0.844384512,-0.558780405,1.661915148,1.894801335,-1.21070485,0.719341973,-0.721655,0.30212431,1.38236639,-0.502472832,-0.742813283,1.531203129,0.692386334,-1.113998567,-1.575776759,-1.044737263,0.716329187,-1.087935602,-0.233021789,0.048326853,-0.064519303,0.160675499,-0.078141203,0.459085614,0.419137662,-0.32620508,0.103122493,0.055777287,108,0
36011,1.198669611,0.559246482,-0.340699228,1.293462187,0.056701705,-1.246350271,0.463855011,-0.289761935,-0.153243149,-0.438372463,-0.078742143,-0.103635832,-0.278135902,-0.602380123,0.914114151,0.288751191,0.515237155,0.211171291,-0.455471296,-0.077176687,-0.077463506,-0.234311649,-0.131403959,0.294905359,0.713564942,-0.359901642,0.010875419,0.045346503,29.43,0
36011,1.238994215,0.218995743,0.500134251,0.628557786,-0.484020917,-0.985131648,0.080956762,-0.21181815,0.034546329,-0.072756831,-0.208788642,0.401600893,0.380299297,0.229152158,1.026708116,0.302567989,-0.427777208,-0.546337434,-0.121329585,-0.066322965,-0.250215709,-0.745985467,0.125333847,0.377018761,0.216023858,0.09345804,-0.030769556,0.021059913,12.99,0
36011,0.846311093,-1.627359056,0.972036608,-0.329769961,-2.189794794,-0.794172607,-0.911270224,-0.000185312,-0.093098126,0.525304172,-0.323850252,-1.480087,-1.535837124,-0.057457463,1.408949019,1.615747682,0.247959701,-0.693886078,0.033851488,0.483728756,0.459398506,0.591845047,-0.190596956,0.712421086,0.092628915,-0.192893866,-0.014262411,0.07458967,267,0
36012,-1.039853056,0.362427417,2.117857829,-2.313118388,-0.430220918,0.640131138,-0.526364218,0.310494178,-0.831504095,0.547287196,0.186202105,-0.029345056,1.674348283,-1.053587042,0.025154001,2.346163547,-1.101177437,0.205609308,0.345211679,0.48023829,0.394122578,1.186769262,-0.567211153,-0.969939366,0.624332957,-0.054097254,0.289100011,0.18845581,11.99,0
36012,0.519832136,-1.022761887,0.954574048,1.547571563,-0.799463969,1.247429522,-0.467276388,0.489722746,0.707561715,-0.235079556,1.131897052,1.228546062,-0.560017201,-0.0738225,-0.576367581,-0.503866785,0.300946604,-0.626984015,-0.545623277,0.289179158,0.078523451,-0.07092139,-0.154039417,-0.290777255,0.146453347,-0.42448765,0.04993779,0.062819848,264.14,0
36013,0.855265839,-1.715042466,0.822808601,-0.267505994,-2.035001751,-0.447738946,-0.927661136,0.042944843,0.144936057,0.439906153,-0.863900533,-1.410036179,-1.511072465,-0.298030931,0.588375347,1.301963419,0.42240593,-0.752818295,0.388634707,0.486746581,0.443953807,0.67952551,-0.309862146,0.414553281,0.300982184,-0.068455224,-0.010817507,0.066954157,269.25,0
36013,-2.073560854,-0.04066894,2.432968013,1.268281979,-0.196231473,-0.006826801,-0.092553194,0.319834138,-0.078398876,-0.36752096,-0.04434063,0.856304624,1.239563981,-0.483226172,1.045694312,-0.467719751,0.240882035,-0.337128262,0.134139273,-0.182248766,0.037910777,0.636869944,0.665026399,0.415936877,0.347266389,-0.276998674,-0.357356814,-0.076671461,41.96,0
36014,-1.007608709,0.898290151,1.092843555,1.367720012,-0.160660318,0.049125305,0.533053777,0.309850415,-0.076210751,0.0022933,-0.854466986,-0.384805713,-1.217975317,0.299462258,0.362099576,-1.110526255,0.73709286,-0.526847797,0.751270664,-0.036275975,-0.065938072,0.218292474,0.131341644,0.064115491,-0.079738345,-0.247824202,0.055374922,-0.125857613,57.28,0
36014,1.236245481,-0.097691957,-0.657709347,-1.30773126,0.473897453,-0.113548495,0.312427102,-0.081399598,0.53704228,-0.86686094,0.994602035,1.600455239,0.990590489,0.557331772,0.966580223,-0.508091697,-0.55419994,-0.230825746,1.159333111,0.033685276,-0.335103966,-0.941491533,-0.075581023,-1.165315115,0.586962675,-0.93721812,0.038708173,0.005532043,44.99,0
36015,1.24164487,-1.389830263,0.4366558,-1.71783421,-0.770834316,1.628892472,-1.530242982,0.621176232,-1.900728624,1.398033627,1.826944732,-0.228534837,-0.207825442,0.050556382,1.241565448,-1.128652189,1.296593522,-1.341273044,-1.381574863,-0.423016269,-0.209686836,-0.230163292,0.2374227,-1.406415088,-0.201379139,-0.27971056,0.100742362,0.005104146,41,0
36015,1.269439921,0.817249861,-0.065505568,2.358490931,0.531478736,-0.540911658,0.618247066,-0.305726369,-1.164797033,0.71099756,-0.815353818,0.222724599,1.003268777,0.299536586,0.137019302,0.428825062,-0.712187548,-0.45683324,-0.705123351,-0.093617908,-0.038194025,-0.074742141,-0.175704792,-0.089939716,0.829410094,0.096749271,-0.033661622,0.006621073,0.75,0
36015,1.111628672,-1.352317827,0.333303497,-2.174765652,-1.252336872,0.147722003,-0.910104474,0.24045603,0.498589667,-0.334705378,1.489311873,1.057762734,-0.397809059,0.210338731,0.873634251,-2.57838784,0.653030316,0.910318816,-0.322289842,-0.413606363,-0.232407231,-0.134282152,-0.020137861,-0.283099975,0.225278432,-0.044462112,0.066722505,0.019441773,90.31,0
36015,1.441729379,-0.520489898,-0.13765696,-0.62343269,-0.67330451,-0.830835262,-0.313431461,-0.231444474,-0.627544329,0.597497478,-1.046368603,-0.994093431,-0.547424298,-0.100035952,-0.125143129,0.700268461,0.477926023,-1.421574001,1.003375284,0.039251736,0.115975753,0.341796088,-0.226763108,-0.079927627,0.829958205,-0.032828715,-0.015831426,-0.000943517,20,0
36015,-18.3674879,-11.67504779,-7.339436205,6.182679055,-1.029605054,-2.425726267,-2.683084631,-0.921402242,0.171886805,-0.601699999,-0.935383395,1.839844003,0.767715153,2.782762541,2.006989993,1.938106171,1.609964918,-0.962478945,1.342879568,-8.51961277,-3.771041055,0.834363875,-1.288291201,1.258129075,-0.46181927,-0.035441771,4.56446674,-8.310166727,1,0
36015,1.070003552,0.438996855,0.495252911,2.350349386,0.103369209,0.177895499,0.068299998,0.128965995,-1.031826588,0.826992543,1.323826283,0.530443161,-0.316817465,0.61048602,0.017140468,0.510166983,-0.552077378,-0.209906686,-1.078538772,-0.144441583,0.099361791,0.19845611,-0.057870549,0.004239606,0.448278534,0.0475515,-0.010484075,0.009086624,26.78,0
36015,-1.809316074,0.383998914,1.194750972,1.026892894,-0.306249125,-0.389872365,-0.239173189,0.303370665,-0.006770435,-0.152994987,-0.319931554,0.524727055,0.017371072,0.09937565,0.47418839,-0.907763388,0.896933176,-1.016508626,0.900306654,-0.464535137,-0.135196829,-0.270759633,-0.435093205,0.496442119,-0.735687137,0.21257966,-0.251139018,-0.184670759,40.95,0
36016,1.074899915,-0.006104079,0.896206005,1.146821811,-0.650533829,-0.031288849,-0.447222088,0.303258858,0.203829913,0.188933356,1.404986561,0.07032283,-1.935738959,0.790810203,0.910932327,0.392029637,-0.374188268,0.107531247,-0.604197585,-0.253400693,-0.062301328,-0.303880573,0.147353831,0.141437918,0.102758409,-0.558281005,0.038643086,0.022497138,18,0
36017,-1.004997375,0.202581218,0.896972001,-2.153148891,0.194958403,-0.445412325,1.428927818,0.068137857,0.134815573,-1.665679305,1.036744076,0.015125713,-2.0668484,1.046634419,0.596851839,-0.502126649,-0.299849241,-0.01092278,0.349752652,0.08331924,-0.161154505,-0.854813501,0.088065096,-0.415027992,0.53069134,-1.016230867,-0.009755682,0.051594356,145,0
36017,1.173560737,0.075825385,0.444698945,0.596880375,-0.384149642,-0.533531446,-0.038009509,-0.02958205,0.15393709,-0.097820666,-0.123240594,0.050720739,-0.462477073,0.424287492,1.370049109,0.048694838,-0.100088061,-0.893615798,-0.479640476,-0.128582174,-0.225036673,-0.703933118,0.15566971,0.049130754,0.110565028,0.124415616,-0.021750244,0.017852544,24.02,0
36018,1.350145569,-0.90446119,0.465669075,-1.047224173,-0.818209801,0.700877983,-1.296867957,0.359244099,-0.402886132,0.764965844,0.356290552,-0.874603514,-0.770030342,-0.05551132,0.881626426,1.779469621,-0.271998951,-0.280051845,0.598308538,0.051885374,0.376632307,0.967746695,-0.224489776,-1.13755207,0.435917149,0.038407187,0.039101043,-0.000397905,22,0
36018,-0.011943406,-2.421531803,0.408543485,0.705382183,-1.699530434,0.28098986,0.01484169,0.089030271,1.275474856,-0.752273778,-0.727771816,0.174838115,-0.89802068,-0.197527374,0.131384849,-0.287157587,0.496155651,-0.845207797,-0.08129373,1.072383107,0.152629785,-0.699259645,-0.416559679,0.165925867,-0.193184681,0.909945021,-0.138894241,0.115253607,619.08,0
36019,1.398599533,-0.342168551,0.540307995,-0.573876074,-1.082080805,-1.233013866,-0.404547478,-0.349403195,-1.021275459,0.605285985,0.251160711,0.261636303,1.608674807,-0.438362651,0.523613247,0.894781693,0.29098989,-1.519531032,0.308238898,0.151120665,0.337932107,1.009801002,-0.12632342,0.799281356,0.652711241,-0.065414465,0.013681283,0.018407138,9,0
36019,-1.061398128,0.494582173,2.088586816,0.106294036,0.418947479,-1.087376666,1.501401887,-0.604742403,-0.192237761,-0.224418289,-0.29518,-0.771768763,-1.243646722,0.000584792,0.526309186,0.005664794,-0.694658157,-0.083657479,-0.943829812,-0.109941935,-0.022232389,0.221113345,-0.105586435,0.681288565,0.637197547,-0.486299483,-0.382978441,-0.413779443,55.85,0
36019,-0.652863418,0.859560599,0.157981288,-0.706527001,2.038710746,4.358033577,-1.090828759,-1.338481718,0.14570324,-0.536699062,-0.604998604,0.339364025,-0.386280043,0.099469091,-0.402593652,0.494671877,-0.68274083,-0.144098926,-0.408802385,-0.529766137,1.840328625,-2.186145096,-0.04512352,0.922270746,1.61503032,-0.561718896,0.165400591,0.156550395,9.9,0
36020,-0.995965549,0.137682163,1.576351877,-1.906004734,-0.282326576,-0.883682756,0.446020464,-0.457621415,-1.172163825,0.775321929,1.501444099,-0.068763631,0.277616847,-0.542620426,-0.716085137,1.282530302,-0.401975478,-0.827988227,0.019613386,-0.147604425,0.417363725,1.297902152,-0.09457028,0.579426221,0.006495098,-0.34941892,-0.521131546,-0.151520496,15,0
36020,-0.483270454,0.088545955,1.183491515,-1.519682304,0.38237551,-0.460090898,0.282475064,-0.462533983,-1.19151011,0.626555262,-1.066585553,-0.719242357,1.494216142,-0.82901049,0.468949557,1.062986553,-0.28116992,-0.908626132,1.019227453,0.263123398,0.328276992,1.030948776,-0.444536183,-0.530203569,0.1095603,-0.108429772,-0.330515981,-0.023032833,9,0
36021,1.199532766,0.56026031,-0.654422604,1.030304025,0.605998581,-0.070916897,0.071894829,0.121788603,-0.207322611,-0.536457304,1.316320507,0.080345023,-0.702957016,-1.02133757,0.76356367,0.731958139,0.709528729,0.944419695,-0.430474985,-0.138648043,-0.041239373,-0.075910846,-0.183670943,-0.819963447,0.657727496,-0.270262683,0.042699679,0.035515844,1,0
36021,-0.226286762,0.190226753,1.38132422,-0.998919204,-0.203130856,-0.589237055,0.05380325,-0.156612071,-1.559275618,0.337267672,-0.771387606,-0.805929932,0.949774821,-0.371175782,0.834846686,0.804301686,0.293292534,-0.869336197,1.484053579,0.32911759,0.382093904,1.049125902,-0.343540733,-0.070538511,0.151256518,0.046636667,0.115370915,0.114116015,12,0
36021,-1.263080565,-0.046107315,1.178328518,-4.002316209,-0.296013534,0.564922781,-0.45177467,0.918483419,-0.131202852,-1.475512405,0.151185114,0.715248661,0.437438804,0.13591459,1.59711269,-2.41430413,0.719728033,-0.401446418,-3.37495794,-0.670119445,-0.001709193,0.588584634,-0.058147182,-0.948615691,-0.052369277,-0.081183184,0.276911679,0.074175531,15.21,0
36022,1.388882288,-0.6097659,0.518361838,-0.91910895,-0.892068099,-0.125462786,-0.898392336,0.023849043,-0.861830395,0.769607139,0.90600925,0.191837026,0.974512192,-0.311644421,0.263473834,1.710754877,-0.416063812,-0.394138891,0.862894833,0.167204519,0.324814006,0.875108176,-0.197520251,-0.289354875,0.547084984,-0.072473699,0.02396077,0.006859431,15,0
36022,-1.775045048,-0.322294316,2.262759792,0.614669964,1.105740127,2.417950283,0.92421072,-0.322139798,1.10610893,0.846607292,1.772587429,0.641460859,-0.984302865,-1.204804015,-0.471031326,-2.006209404,0.660847338,-1.812033484,-0.828198385,-0.563093141,-0.153939575,0.99164955,0.154771055,-1.003235866,-0.229101275,-0.380095243,-1.168287346,-0.573639219,62.85,0
36022,-0.584720103,0.443771017,1.764522151,1.293448038,-0.420110475,0.859208022,0.763937271,0.263347855,-0.560524069,-0.31609291,1.150388388,1.023875522,0.139091364,0.050535972,-0.29549645,-0.690818713,0.237119205,-0.192673736,1.009865068,0.344143404,-0.053799704,-0.224513345,0.382425209,-0.024698809,-0.536035468,-0.554594595,0.163039535,0.162579932,155.8,0
36022,1.175126243,-0.602158996,0.763198988,-0.024561408,-0.881147358,0.383361572,-0.823084637,0.317678215,1.191344385,-0.256797484,-0.049603918,0.320254759,-1.227270009,-0.150277791,-0.801484546,0.379465268,-0.332919663,0.285722578,1.066628358,-0.068226422,-0.235152366,-0.568840984,-0.042601142,-0.456189511,0.163774286,0.978028563,-0.051753269,-0.002437989,34.66,0
36022,1.143197595,-1.746622991,0.980114968,-1.153926722,-2.275862407,-0.402739388,-1.424895033,0.109964204,-1.239252925,1.343833056,-0.297643288,-1.638188909,-1.243680889,-0.151446872,1.391190261,-0.281341745,0.823000343,0.012332144,-0.964658065,-0.187568707,-0.029624631,-0.060923715,0.05484442,0.329946074,-0.059257993,-0.219249035,0.042901426,0.054388852,152.65,0
36023,-1.096118465,0.39191093,1.340403187,-2.200017325,-0.20778983,0.585801004,-0.527909844,0.78397304,-1.511404265,-0.078668547,0.289550495,-0.220846271,0.629354357,-0.111193501,-0.024495684,1.837188243,-0.341992017,-0.51922593,0.157831156,0.193614463,0.366962733,0.881374919,-0.449659426,-1.106046209,0.630329504,-0.076346114,0.172617743,0.023961758,15,0
36023,-0.564607833,-0.055902062,1.421196387,-1.974480332,0.350105712,0.035184632,-0.04505726,0.165895022,-1.664572452,0.05368255,0.931615432,-0.013697949,0.756743959,-0.277799631,-0.311026801,1.305238597,-0.219815331,-0.959771412,0.106750272,0.171810828,0.391504784,0.95534273,-0.442352296,-0.606343916,0.749943507,-0.063949716,-0.039860143,-0.050005047,9,0
36024,-0.971011015,3.217110696,-2.458301459,1.291459848,0.531619855,-2.157030348,0.978960962,-0.2873834,0.947715532,1.22844362,1.410779088,0.224795006,1.04919203,-4.324685501,1.030041334,0.507879864,2.800834063,1.122220707,-0.790374613,1.224059994,-0.339333048,-0.174994959,0.209010153,0.366327797,-0.048502669,-0.39019338,1.101145971,0.502377546,0.89,0
36024,1.043045166,-1.072023666,0.038880466,0.14930386,-0.346589259,1.422755764,-0.788529131,0.346890471,-0.535522107,0.768014197,-0.628834062,-0.017481561,0.041311006,-0.017786207,0.057622292,-1.001229815,-0.632581675,2.118263914,-0.576080394,-0.233717099,-0.192060056,-0.263586585,-0.374624745,-1.723498179,0.582706048,-0.117684389,0.057220666,0.028160863,158,0
36024,1.193524624,0.111857413,0.122546322,0.468196779,-0.135063869,-0.135426599,-0.230636658,0.210795001,0.078599029,-0.101428801,1.236721534,-0.107376103,-1.715902663,0.294604393,0.877237028,0.567110565,0.011130868,0.086779956,-0.130354886,-0.213801037,-0.252153971,-0.818334163,0.129249248,-0.400296334,0.093197567,0.133463929,-0.023074516,0.009693194,0.99,0
36025,-1.273720632,1.641000583,-0.65455858,-0.011387193,0.360495641,-0.771396807,0.049650878,0.878795797,-0.875112044,-0.926127986,0.392860796,-0.239713595,-1.090035803,-0.146212136,0.08840927,1.05162105,0.658114251,1.291276762,0.407474587,-0.169666976,0.024414455,-0.192465922,-0.220032199,-0.616370725,-0.206747431,0.301190217,-0.009077344,0.040167129,0.76,0
36026,-0.814808587,-0.842171337,2.078914906,-2.624279837,-0.776311375,0.676964923,-0.887567608,0.423531894,-1.708490905,0.82895057,-0.646197991,-0.903058731,0.118786997,-0.948245472,-1.363154222,0.260293497,-0.204205468,1.129450611,0.181579957,-0.007961982,-0.239041265,-0.27871824,-0.257276155,-1.046797696,0.488942088,-0.195888344,0.308370073,0.11753667,50,0
36026,1.278323054,-0.533994454,0.210188868,0.237089852,-0.344547197,0.706880199,-0.710791993,0.138489118,-0.673165108,0.787915898,-1.741748442,-0.605113341,0.471817263,-0.045722987,1.431832219,-0.942980646,-0.571170461,1.609784137,-1.246317338,-0.434882313,-0.241112655,-0.242514086,-0.198363313,-1.354705281,0.530069095,-0.138311361,0.073159088,0.026107432,53,0
36027,1.129712169,-0.882612529,0.12363948,-1.43642409,-1.134137895,-1.061311444,-0.163970218,-0.254107781,-0.083378749,-0.251967825,0.245773525,0.787399725,0.650274948,0.262324273,1.627810873,-2.472699782,0.444223268,0.558511439,-0.657633756,-0.310430817,-0.398731114,-0.777503719,0.047207009,0.359696527,0.331813271,-0.827534503,0.068685183,0.049357736,117.6,0
36027,-2.904680651,3.310673464,-0.409309162,3.946253978,-0.042034256,-0.131465751,0.704145457,-0.025217136,0.269793512,5.469532067,-0.065112891,-1.009754392,-1.050151571,-0.120145884,1.35686738,-0.875366294,0.448208287,-0.718995979,0.173863199,1.080853188,-0.247127416,0.524095718,0.372167509,0.340104033,-0.788215904,0.18030578,0.83954235,0.383896605,20.16,0
36028,0.454164722,-3.06821595,-2.13585292,-1.90052147,0.613102298,3.423976303,-0.482862939,0.532953973,-2.01820946,1.17584916,-0.479055903,-0.913062398,0.398989832,-0.087330315,-0.127609318,-0.578454568,0.393009791,0.239979102,0.237427782,0.965767062,0.092348644,-0.695949415,-0.637384581,1.043357103,0.623107789,-0.111140039,-0.091945268,0.10453497,599.88,0
36028,-1.057628465,1.233007379,-0.430868042,1.682328484,2.055368749,4.154117457,0.640562179,1.297721113,-2.186177985,0.461989403,-0.331595083,-0.510131492,0.070514593,0.930744041,1.228495872,0.226522548,-0.188601739,0.10422689,1.419950746,0.677933581,-0.280022355,-1.346094369,0.333439126,0.927598802,0.340695179,-0.031177316,0.11775382,0.091225309,178.06,0
36028,1.22721124,-0.87844849,0.704788544,-0.773378712,-1.272955946,-0.291710738,-0.9088048,0.069155312,-0.715528906,0.738476411,1.097805922,-0.125587776,-0.011727424,-0.116492232,0.345487491,1.729266285,-0.234345564,-0.546337553,0.803639299,0.228480669,0.191709201,0.265897553,-0.068386343,-0.002861613,0.246969527,-0.301049954,0.011268536,0.025093934,80.29,0
36028,1.446783077,-0.273853357,-0.195312566,-0.65960703,-0.611009616,-1.391242615,-0.011002618,-0.422706621,-1.186353969,0.679265344,-0.195395693,-0.49960164,0.343964476,0.070190077,0.399092497,0.718039834,0.392932904,-1.626487634,0.635421886,0.082419139,0.193338055,0.500560551,-0.168438474,0.441561602,0.800962594,-0.085942161,-0.027695901,0.002685965,15,0
36028,-1.823452224,1.382471249,1.740476691,2.244221399,-0.73257225,0.042058806,-0.067476198,1.040526798,-1.174639197,-0.418870623,-0.797536011,-0.202170291,-1.267636794,0.679577383,-0.487439677,0.00779537,0.686830754,-0.911742058,-0.889660068,-0.429938213,-0.09389494,-0.560166214,-0.05755979,0.553543278,0.122048553,-0.155061852,-0.253354828,-0.143707777,59.55,0
36029,1.145066902,-0.136167559,0.907294559,0.387247347,-0.733609729,-0.123749629,-0.520566956,0.106495652,0.190508196,0.04069531,1.140659244,1.014434481,0.620366999,0.068288763,0.680663086,0.934476225,-0.968809648,0.557324562,0.029613932,0.032059284,0.048745639,0.07882422,-0.022398996,0.047808199,0.170166859,0.389946185,-0.013544855,0.019069422,35.39,0
36029,0.525988042,-1.356933895,-0.612583219,-0.148828538,-0.221525586,0.372903292,0.322170787,-0.005264272,0.005665903,-0.236837388,0.730213638,0.633762362,0.270401244,0.483765311,0.767053736,0.452596183,-0.630876405,0.075943323,0.224315628,0.752563993,0.265771339,-0.08474958,-0.509199967,-0.917105623,0.271771191,1.137450143,-0.150078364,0.04484302,399.3,0
36029,-3.483323462,3.713846289,-0.88214504,3.937286832,-0.39776198,-0.207818401,0.333083498,0.415371843,0.292127691,5.552819107,-0.190395468,-0.838538256,-0.986667392,0.12694771,1.333656698,-0.773556483,0.608133798,-0.696118384,0.137719213,1.108691514,-0.232393649,0.488667293,0.438632418,0.335088498,-0.712519606,0.186117597,0.81165417,0.383226003,14.9,0
